BedroomCount,LivingArea,Furnished,Fireplace,TerraceArea,GardenArea,Facades,SwimmingPool,EnergyConsumptionPerSqm,Latitude,Longitude,Condition#,KitchenType#,PropertySubType_Apartment_Block,PropertySubType_Bungalow,PropertySubType_Castle,PropertySubType_Chalet,PropertySubType_Country_Cottage,PropertySubType_Duplex,PropertySubType_Exceptional_Property,PropertySubType_Farmhouse,PropertySubType_Flat_Studio,PropertySubType_Ground_Floor,PropertySubType_House,PropertySubType_Kot,PropertySubType_Loft,PropertySubType_Manor_House,PropertySubType_Mansion,PropertySubType_Mixed_Use_Building,PropertySubType_Other_Property,PropertySubType_Penthouse,PropertySubType_Service_Flat,PropertySubType_Town_House,PropertySubType_Triplex,PropertySubType_Villa
3,105.0,0,0,0.0,0.0,4,1,,50.8558443,4.7765579,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,156.0,0,0,0.0,0.0,3,0,,50.895537,4.4184493,,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,137.0,0,0,6.0,0.0,2,0,224.0,50.8135279,4.3846785,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,200.0,0,0,15.0,189.0,3,0,230.0,50.7172572,4.6052799,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,145.0,0,0,0.0,592.0,2,0,,50.1667613,4.8923247,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,140.0,0,0,20.0,219.0,2,0,234.0,50.8429471,4.4589836,5.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,64.0,0,0,8.0,0.0,2,0,73.0,51.3435412,3.2836473,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,210.0,0,0,0.0,2353.0,,0,469.0,50.4299719,4.7624897,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,100.0,0,0,0.0,49.0,2,0,640.0,51.111097,3.9837287,1.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,328.0,0,1,0.0,504.0,2,0,253.0,50.9985981,4.120162,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,636.0,0,0,49.0,890.0,2,0,204.0,50.8041907,4.3437337,3.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,220.0,0,0,0.0,596.0,4,0,333.0,50.7368407,5.6078425,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,236.0,0,0,0.0,6335.0,4,0,578.0,50.9924626,4.967984,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,434.0,0,0,15.0,190.0,2,0,482.0,50.8215527,4.3560377,3.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,210.0,0,0,0.0,1042.0,4,0,565.0,51.1429132,3.4074397,1.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,216.0,0,0,0.0,583.0,,0,772.0,50.9582646,3.2935724,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,80.0,0,1,5.0,0.0,2,0,100.0,50.6419582,5.5208475,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,150.0,0,1,0.0,375.0,3,0,916.0,50.9431097,4.1722279,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,142.0,0,1,0.0,2424.0,4,0,923.0,51.2735293,4.955668,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,89.0,0,0,0.0,0.0,,0,84.0,51.3468945,3.2873593,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,258.0,0,0,0.0,2127.0,4,0,368.0,50.8175801,4.2209588,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,64.0,0,0,8.0,0.0,2,0,220.0,51.128856,4.4539269,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,44.0,0,0,0.0,0.0,2,0,313.0,50.6607254,5.6249457,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,75.0,0,0,10.0,0.0,,0,81.0,50.9506487,4.7086246,5.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,302.0,0,0,0.0,458.0,2,0,223.0,51.0761081,4.7876658,1.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,281.0,0,0,0.0,1365.0,,0,279.0,51.3185558,3.3043821,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,325.0,0,0,0.0,264.0,2,0,102.0,51.173131,4.9726197,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,98.0,1,0,0.0,94.0,2,0,953.0,50.85178,2.7207732,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,106.0,0,0,14.0,0.0,3,0,,50.674914,4.3933466,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,51.0,0,0,0.0,0.0,2,0,560.0,50.8766905,4.3852233,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,150.0,0,1,30.0,0.0,3,0,223.0,50.8749355,4.3510438,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,110.0,0,0,11.0,0.0,4,0,147.0,51.1476316,4.4487254,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,61.0,0,0,7.0,0.0,3,0,148.0,51.1310721,4.4419019,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,170.0,0,0,32.0,565.0,4,1,271.0,50.161583,5.2490494,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,120.0,1,0,9.0,0.0,2,0,,51.2319087,4.452098,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,130.0,0,0,0.0,121.0,,0,493.0,51.3200963,4.9559315,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,60.0,0,0,15.0,0.0,2,0,,50.8782939,4.3248692,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,540.0,0,0,30.0,7775.0,,0,672.0,50.8965105,4.1858732,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,315.0,0,0,49.0,927.0,2,0,127.0,50.7708598,3.4840054,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,90.0,0,0,0.0,0.0,,0,81.0,51.0294574,3.8011233,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,107.0,0,0,16.0,0.0,2,0,,51.1327884,3.6790739,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,211.0,0,0,0.0,570.0,4,0,,51.1076714,3.8852985,1.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,291.0,0,1,0.0,1050.0,4,0,274.0,51.1030456,3.2234459,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,195.0,0,0,11.0,0.0,2,0,230.0,50.8187266,4.3905499,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,100.0,0,0,0.0,50.0,2,0,156.0,51.0904426,3.7270651,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,160.0,0,0,0.0,0.0,3,0,,51.1711909,4.4405326,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,159.0,0,0,0.0,1874.0,4,0,470.0,50.7889008,4.093491,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,139.0,0,0,0.0,855.0,3,0,198.0,50.6737195,4.8995659,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,250.0,0,0,0.0,750.0,4,0,173.0,50.9552778,4.5047817,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,94.0,0,0,0.0,0.0,,0,0.0,51.1988718,3.2335396,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,224.0,0,1,0.0,237.0,2,0,345.0,51.32874,4.955175,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,102.0,0,0,0.0,253.0,2,0,353.0,50.3194071,4.9129566,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,136.0,0,0,0.0,250.0,3,0,,50.9734653,3.9136916,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,92.0,0,0,8.0,0.0,,0,,51.1711275,4.4353037,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,76.0,0,0,0.0,0.0,,0,223.0,51.1218463,2.6420267,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,70.0,0,0,3.0,70.0,,0,414.0,51.087223,4.3678805,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,177.0,0,0,0.0,957.0,,0,414.0,51.0303535,3.7320253,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,231.0,0,0,31.0,297.0,3,0,,49.5859998,5.8131402,,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,180.0,0,0,0.0,0.0,,0,,50.8477233,4.3875939,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,200.0,0,0,12.0,0.0,3,0,,50.4097179,4.5171848,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,105.0,0,0,30.0,0.0,2,0,,51.1351665,4.4403655,5.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,180.0,0,0,0.0,390.0,3,0,800.0,50.9228935,4.1310548,1.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,75.0,0,0,0.0,84.0,2,0,526.0,50.2492095,4.9173575,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,172.0,0,0,0.0,510.0,3,0,434.0,50.7652441,4.0242101,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,122.0,0,0,48.0,0.0,2,0,,51.1327884,3.6790739,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,40.0,1,0,26.0,0.0,,0,458.0,51.1488037,2.7196242,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,238.0,0,0,0.0,247.0,3,0,191.0,51.1767004,4.4498903,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,70.0,0,0,0.0,0.0,,0,120.0,51.180629,2.7973999,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,219.0,0,0,0.0,1200.0,,0,520.0,50.8566581,4.6136285,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,135.0,0,0,0.0,0.0,2,0,,51.3450547,3.2860016,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,180.0,0,0,0.0,96.0,2,0,568.0,50.8428747,4.4109116,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,49.0,0,0,0.0,0.0,2,0,,50.2332375,5.5125135,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,150.0,0,1,0.0,0.0,3,0,156.0,51.1951243,4.3252521,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,203.0,0,0,0.0,2106.0,4,0,238.0,51.256414,4.6133475,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,274.0,0,0,0.0,1100.0,4,0,197.0,51.0607267,3.3140589,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,433.0,0,0,0.0,1512.0,4,1,289.0,51.0093829,4.6137183,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,40.0,0,0,12.0,0.0,3,0,70.0,50.868523,4.2911622,5.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,125.0,0,1,7.0,0.0,2,0,150.0,50.4835979,4.1511536,3.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,181.0,0,0,15.0,228.0,,0,375.0,50.7973585,3.1172174,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,120.0,0,0,0.0,534.0,3,0,425.0,50.5323543,5.2300602,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,89.0,0,0,0.0,0.0,,0,0.0,51.2119633,4.332682,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,132.0,0,0,0.0,199.0,2,0,762.0,51.1378154,3.6820621,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,68.0,0,0,14.0,0.0,,0,,51.0361278,5.725841,,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,317.0,0,0,21.0,619.0,4,0,502.0,50.9216389,4.1603917,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,101.0,0,0,0.0,0.0,,0,489.0,50.9560434,3.1200028,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,206.0,0,0,0.0,675.0,4,0,533.0,50.8895532,3.3565201,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,205.0,0,0,0.0,4462.0,2,0,49.0,51.0584758,4.8842611,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,65.0,0,0,0.0,0.0,2,0,,50.5922304,5.8559139,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,425.0,0,0,0.0,4250.0,4,0,158.0,50.6588814,4.4455581,5.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,88.0,0,0,15.0,200.0,3,0,478.0,50.6319918,5.6140349,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,171.0,0,0,17.0,0.0,3,0,,50.6532537,5.8690901,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,96.0,0,0,0.0,0.0,,0,187.0,49.5584791,5.7439847,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,142.0,0,0,34.0,345.0,,0,318.0,51.1832266,4.6060576,,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,270.0,0,0,0.0,1480.0,4,0,,50.2004346,4.888904,,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,385.0,0,0,0.0,1094.0,4,0,181.0,51.3243706,4.8763265,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,82.0,0,1,0.0,0.0,,0,,50.7696515,4.3175758,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,200.0,0,1,0.0,760.0,2,0,972.0,50.7479487,3.5942222,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,247.0,0,0,0.0,453.0,4,0,386.0,50.8087484,3.4277272,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,176.0,0,0,0.0,565.0,3,0,,50.8275867,5.1428652,,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,131.0,0,0,21.0,0.0,,0,,51.1917611,3.5696505,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,135.0,0,0,0.0,375.0,3,0,801.0,50.8033198,3.6224816,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,147.0,0,0,20.0,171.0,2,0,332.0,51.0162891,4.4956642,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,90.0,0,0,0.0,0.0,,0,212.0,51.1307642,4.5693812,,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,243.0,0,0,0.0,1844.0,2,0,321.0,49.6903527,5.7094047,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,190.0,0,0,0.0,1860.0,,0,626.0,50.5966403,3.827676,1.0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,98.0,0,1,0.0,0.0,2,0,124.0,51.2332997,2.9172154,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,181.0,0,1,0.0,1270.0,4,0,504.0,50.5716249,4.2732715,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,118.0,0,0,9.0,0.0,,0,1.0,51.069936,3.7487545,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,208.0,0,0,0.0,297.0,3,0,200.0,51.3468001,3.3254077,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,164.0,0,0,9.0,89.0,2,0,425.0,50.752586,3.6056746,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,268.0,0,0,0.0,10535.0,,0,201.0,50.5600447,3.7587775,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,114.0,0,0,39.0,0.0,,0,144.0,51.1937169,4.742628,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,237.0,0,0,0.0,115.0,2,0,246.0,50.8257846,3.2674649,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,156.0,0,0,0.0,13850.0,,0,952.0,51.0402711,4.6508361,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,110.0,0,0,8.0,0.0,2,0,162.0,51.2170203,4.429243,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,62.0,0,0,7.0,0.0,2,0,155.0,50.9247002,4.4211617,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,143.0,0,1,0.0,418.0,3,0,,51.1298683,5.2599403,,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,144.0,0,0,0.0,0.0,,0,805.0,51.167714,4.1544894,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,85.0,0,0,6.0,0.0,,0,471.0,50.9024986,4.360844,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,120.0,0,0,0.0,6190.0,4,0,404.0,51.0762808,4.6640115,,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,139.0,0,0,0.0,0.0,,0,115.0,51.167263,3.8556889,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,159.0,0,0,0.0,157.0,2,0,389.0,51.0303656,4.4608165,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,117.0,0,0,0.0,0.0,,0,333.0,51.0496846,3.7327711,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15.0,1,0,0.0,0.0,2,0,,50.8789274,4.6981682,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,86.0,1,0,11.0,55.0,2,0,227.0,51.2155265,3.2264731,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,334.0,0,1,0.0,18262.0,4,0,160.0,50.9802649,3.3016478,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,145.0,0,0,0.0,110.0,2,0,264.0,51.1827122,3.5689666,,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,324.0,0,0,0.0,520.0,4,0,374.0,51.3424286,3.2603307,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,153.0,0,0,0.0,0.0,,0,253.0,51.3283558,3.1789355,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,224.0,0,1,0.0,2023.0,4,0,281.0,51.2527742,4.6010226,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,162.0,0,0,0.0,0.0,,0,,51.0791745,3.7162697,,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,61.0,0,0,0.0,0.0,2,0,698.0,51.2289042,4.4219103,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,236.0,0,0,0.0,2210.0,,0,421.0,51.1265459,4.096702,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,77.0,0,0,0.0,0.0,,0,454.0,51.1762632,2.8019693,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,85.0,0,0,0.0,225.0,3,0,983.0,50.7933744,3.1701177,1.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,187.0,0,0,15.0,86.0,3,0,626.0,51.1695583,4.438734,1.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,94.0,0,0,0.0,0.0,,0,204.0,51.2331958,2.9142416,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,77.0,0,0,0.0,0.0,,0,,51.1259731,4.2068088,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,291.0,0,0,0.0,45741.0,,0,,50.9586526,2.7521003,,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,120.0,0,0,0.0,0.0,2,0,,50.4285326,4.4902897,,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,188.0,0,0,0.0,354.0,3,0,251.0,50.6078274,5.4877375,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,79.0,0,0,12.0,0.0,2,0,,50.910449,5.4168325,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,113.0,1,0,8.0,74.0,2,0,641.0,51.3373607,3.247143,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,88.0,0,1,7.0,0.0,3,0,193.0,51.2224697,4.4790305,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,192.0,0,0,0.0,984.0,4,0,807.0,51.0043151,4.8562711,1.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,178.0,0,0,0.0,448.0,,0,,50.8551813,5.3960662,3.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,243.0,0,0,25.0,314.0,3,0,244.0,51.2024906,3.2607752,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,240.0,0,1,0.0,1484.0,4,0,296.0,51.3486438,4.7622196,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,18.0,1,0,0.0,0.0,2,0,,50.8717658,4.6997078,5.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,94.0,0,0,11.0,0.0,,0,,51.0240088,4.468717,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,81.0,0,1,0.0,0.0,2,0,74.0,51.1653708,4.449512,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,106.0,0,0,1.0,0.0,4,0,,51.2112709,4.4290881,4.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,236.0,0,0,0.0,0.0,,0,0.0,50.4637965,4.8653799,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,167.0,0,0,0.0,684.0,4,0,496.0,51.0145068,3.995705,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,142.0,0,0,0.0,128.0,,0,231.0,51.1728985,4.3652041,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,113.0,0,0,12.0,150.0,,0,517.0,50.9475945,4.0407834,0.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
